wt, sa, sb, sc, d_a, d_b, d_c, d_a_mod, d_b_mod, d_c_mod, d_a_mod_clip, d_b_mod_clip, d_c_mod_clip, d_zero, c, dominant_phase_idx
5.234416802560851734e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.499319726368248451e-01,-4.999999938302633895e-01,2.500680211934382946e-01,-2.500680335329117376e-01,-1.000000000000000000e+00,-2.499319849762983159e-01,-2.500680335329117376e-01,-1.000000000000000000e+00,-2.499319849762983159e-01,5.000000061697366105e-01,3.323332333233328661e-01,1.000000000000000000e+00
6.283813688548441911e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.939180441263006260e-01,-4.972576625154471186e-01,2.033396183891462983e-01,-2.088242933582522554e-01,-1.000000000000000000e+00,-2.994027190954066109e-01,-2.088242933582522554e-01,-1.000000000000000000e+00,-2.994027190954066109e-01,5.027423374845528814e-01,9.995999599959990434e-01,1.000000000000000000e+00
8.099835844538940677e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.621379278896200149e-01,-4.796356916420858596e-01,1.174977637524656365e-01,-1.582263804682941255e-01,-1.000000000000000000e+00,-4.028665446054485177e-01,-1.582263804682941255e-01,-1.000000000000000000e+00,-4.028665446054485177e-01,5.203643083579141404e-01,-1.565156515651562330e-01,1.000000000000000000e+00
8.106119658227489699e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.623544940980283902e-01,-4.795468424424145226e-01,1.171923483443858965e-01,-1.580986634595570872e-01,-1.000000000000000000e+00,-4.032608092131995670e-01,-1.580986634595570872e-01,-1.000000000000000000e+00,-4.032608092131995670e-01,5.204531575575854774e-01,-1.605160516051613584e-01,1.000000000000000000e+00
8.527135175360235353e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.765342564393082680e-01,-4.731644172481265231e-01,9.663016080881811631e-02,-1.503013263125652088e-01,-1.000000000000000000e+00,-4.302054219430553328e-01,-1.503013263125652088e-01,-1.000000000000000000e+00,-4.302054219430553328e-01,5.268355827518734769e-01,-4.285428542854292644e-01,1.000000000000000000e+00
8.533418989048783265e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,3.767409013665689033e-01,-4.730627757082644935e-01,9.632187434169536822e-02,-1.501963229251666032e-01,-1.000000000000000000e+00,-4.306153499500401383e-01,-1.501963229251666032e-01,-1.000000000000000000e+00,-4.306153499500401383e-01,5.269372242917355065e-01,-4.325432543254326134e-01,1.000000000000000000e+00
9.425720532822662312e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,4.045361968881279746e-01,-4.567535578626077397e-01,5.221736097447955693e-02,-1.387102452492642857e-01,-1.000000000000000000e+00,-4.910290811629127172e-01,-1.387102452492642857e-01,-1.000000000000000000e+00,-4.910290811629127172e-01,5.432464421373922603e-01,-9.993999399939985651e-01,1.000000000000000000e+00
1.014207529331718538e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,4.245310808757254972e-01,-4.410230999367045213e-01,1.649201906097877771e-02,-1.344458191875699815e-01,-1.000000000000000000e+00,-5.424848810023167323e-01,-1.344458191875699815e-01,-1.000000000000000000e+00,-5.424848810023167323e-01,5.589769000632954787e-01,-5.433543354335421682e-01,1.000000000000000000e+00
1.014835910700573329e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.246969817738314723e-01,-4.408749778728849877e-01,1.617799609905334543e-02,-1.344280403532835400e-01,-1.000000000000000000e+00,-5.429470260280616634e-01,-1.344280403532835400e-01,-1.000000000000000000e+00,-5.429470260280616634e-01,5.591250221271150123e-01,-5.393539353935388192e-01,1.000000000000000000e+00
1.046883360512170347e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.329341328498103048e-01,-4.330912281894393479e-01,1.570953396287273220e-04,-1.339746389607503474e-01,-1.000000000000000000e+00,-5.667516764709319421e-01,-1.339746389607503474e-01,-1.000000000000000000e+00,-5.667516764709319421e-01,5.669087718105606521e-01,-3.353335333533342677e-01,1.000000000000000000e+00
1.047511741881025138e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.330912281894394034e-01,-4.329341328498102492e-01,-1.570953396292938719e-04,1.000000000000000000e+00,1.339746389607502919e-01,5.667516764709312760e-01,1.000000000000000000e+00,1.339746389607502919e-01,5.667516764709312760e-01,-5.669087718105605411e-01,-3.313331333133309187e-01,0.000000000000000000e+00
1.120403980668187138e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.501381880045577932e-01,-4.135676583866794709e-01,-3.657052961787853745e-02,1.000000000000000000e+00,1.362941536087626804e-01,5.132912823775636069e-01,1.000000000000000000e+00,1.362941536087626804e-01,5.132912823775636069e-01,-5.498618119954421513e-01,1.327132713271330644e-01,0.000000000000000000e+00
1.121032362037041930e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,4.502748722318759556e-01,-4.133910006968664619e-01,-3.688387153500955612e-02,1.000000000000000000e+00,1.363341270712576381e-01,5.128412562331144953e-01,1.000000000000000000e+00,1.363341270712576381e-01,5.128412562331144953e-01,-5.497251277681241000e-01,1.367136713671364134e-01,0.000000000000000000e+00
1.173816397020848834e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,4.611164312708237456e-01,-3.979760390863357755e-01,-6.314039218448802560e-02,1.000000000000000000e+00,1.409075296428404234e-01,4.757431765446881733e-01,1.000000000000000000e+00,1.409075296428404234e-01,4.757431765446881733e-01,-5.388835687291761989e-01,4.727472747274727993e-01,0.000000000000000000e+00
1.174444778389703625e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.612378173082933297e-01,-3.977857621673687172e-01,-6.345205514092482069e-02,1.000000000000000000e+00,1.409764205243378976e-01,4.753101275507817802e-01,1.000000000000000000e+00,1.409764205243378976e-01,4.753101275507817802e-01,-5.387621826917066148e-01,4.767476747674770365e-01,0.000000000000000000e+00
1.256762737709688382e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.755476724443464809e-01,-3.715303628837660077e-01,-1.040173095605805148e-01,1.000000000000000000e+00,1.529219646718875114e-01,4.204350179950729904e-01,1.000000000000000000e+00,1.529219646718875114e-01,4.204350179950729904e-01,-5.244523275556535191e-01,9.991999199919980867e-01,0.000000000000000000e+00
1.357303756726463417e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.886484451854021804e-01,-3.360685562783120583e-01,-1.525798889070903441e-01,1.000000000000000000e+00,1.752829985362857612e-01,3.587716659075074754e-01,1.000000000000000000e+00,1.752829985362857612e-01,3.587716659075074754e-01,-5.113515548145978196e-01,3.591359135913574363e-01,0.000000000000000000e+00
1.357932138095318209e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,4.887149176889362123e-01,-3.358358547706222219e-01,-1.528790629183141292e-01,1.000000000000000000e+00,1.754492275404415103e-01,3.584060193927496307e-01,1.000000000000000000e+00,1.754492275404415103e-01,3.584060193927496307e-01,-5.112850823110637322e-01,3.551355135513549754e-01,0.000000000000000000e+00
1.384952536956076452e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,4.913903442583411052e-01,-3.257054663246785609e-01,-1.656848779336625721e-01,1.000000000000000000e+00,1.829041894169802784e-01,3.429247778079962394e-01,1.000000000000000000e+00,1.829041894169802784e-01,3.429247778079962394e-01,-5.086096557416588393e-01,1.831183118311834335e-01,0.000000000000000000e+00
1.385580918324931243e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.914483020923383627e-01,-3.254670176733371334e-01,-1.659812844190013403e-01,1.000000000000000000e+00,1.830846802343245039e-01,3.425704134886602970e-01,1.000000000000000000e+00,1.830846802343245039e-01,3.425704134886602970e-01,-5.085516979076616373e-01,1.791179117911791963e-01,0.000000000000000000e+00
1.570325040768255409e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.999999444723712827e-01,-2.502040450643910341e-01,-2.497958994079803319e-01,1.000000000000000000e+00,2.497960104632376832e-01,2.502041561196484132e-01,1.000000000000000000e+00,2.497960104632376832e-01,2.502041561196484132e-01,-5.000000555276287173e-01,-9.969996999699954898e-01,0.000000000000000000e+00
1.570953422137110422e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.999999938302633895e-01,-2.499319726368247063e-01,-2.500680211934387942e-01,1.000000000000000000e+00,2.500680335329119042e-01,2.499319849762978163e-01,1.000000000000000000e+00,2.500680335329119042e-01,2.499319849762978163e-01,-5.000000061697366105e-01,-9.989998999899984966e-01,0.000000000000000000e+00
1.756325925949289379e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.914193474307631537e-01,-1.658330893615035107e-01,-3.255862580692596153e-01,1.000000000000000000e+00,3.427475632077333634e-01,1.829943944999772865e-01,1.000000000000000000e+00,3.427475632077333634e-01,1.829943944999772865e-01,-5.085806525692369018e-01,1.811181118111822030e-01,0.000000000000000000e+00
1.756954307318144171e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.913612925779353158e-01,-1.655366501501083221e-01,-3.258246424278270492e-01,1.000000000000000000e+00,3.431020572719563066e-01,1.828140649942375795e-01,1.000000000000000000e+00,3.431020572719563066e-01,1.828140649942375795e-01,-5.086387074220646287e-01,1.851185118511864403e-01,0.000000000000000000e+00
1.783974706178902414e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.886817055574683710e-01,-1.527294834511073174e-01,-3.359522221063612202e-01,1.000000000000000000e+00,3.585888109914243116e-01,1.753660723361704088e-01,1.000000000000000000e+00,3.585888109914243116e-01,1.753660723361704088e-01,-5.113182944425316290e-01,3.571357135713562059e-01,0.000000000000000000e+00
1.784603087547757427e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.886151365760209031e-01,-1.524302793010288148e-01,-3.361848572749920883e-01,1.000000000000000000e+00,3.589545841229502265e-01,1.752000061489869531e-01,1.000000000000000000e+00,3.589545841229502265e-01,1.752000061489869531e-01,-5.113848634239790414e-01,3.611361136113622194e-01,0.000000000000000000e+00
1.885144106564532462e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.754991226198743703e-01,-1.038636461030069957e-01,-3.716354765168674579e-01,1.000000000000000000e+00,4.206372312771186062e-01,1.528654008632581718e-01,1.000000000000000000e+00,4.206372312771186062e-01,1.528654008632581718e-01,-5.245008773801256297e-01,9.987998799879971301e-01,0.000000000000000000e+00
1.966833684515662206e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.612984420328426483e-01,-6.360787723125499449e-02,-3.976905648015876538e-01,1.000000000000000000e+00,4.750936807359023573e-01,1.410109931655696980e-01,1.000000000000000000e+00,4.750936807359023573e-01,1.410109931655696980e-01,-5.387015579671573517e-01,4.787478747874764906e-01,0.000000000000000000e+00
1.967462065884516997e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.611771470522906813e-01,-6.329622678687450710e-02,-3.978809202654161603e-01,1.000000000000000000e+00,4.755266261608347422e-01,1.409419326822931029e-01,1.000000000000000000e+00,4.755266261608347422e-01,1.409419326822931029e-01,-5.388228529477092632e-01,4.747474747474740298e-01,0.000000000000000000e+00
2.020246100868324124e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.503431476750506257e-01,-3.704053703977711748e-02,-4.133026106352735152e-01,1.000000000000000000e+00,5.126163152851722637e-01,1.363542416896759146e-01,1.000000000000000000e+00,5.126163152851722637e-01,1.363542416896759146e-01,-5.496568523249494298e-01,1.387138713871376439e-01,0.000000000000000000e+00
2.020874482237178693e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.502065523394636060e-01,-3.672720238922107944e-02,-4.134793499502425473e-01,1.000000000000000000e+00,5.130662452713152799e-01,1.363140977102938467e-01,1.000000000000000000e+00,5.130662452713152799e-01,1.363140977102938467e-01,-5.497934476605363940e-01,1.347134713471334067e-01,0.000000000000000000e+00
2.093766721024340693e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.331697117337187097e-01,-3.141906637502313716e-04,-4.328555210699684963e-01,1.000000000000000000e+00,5.665160976025309658e-01,1.339747671963127384e-01,1.000000000000000000e+00,5.665160976025309658e-01,1.339747671963127384e-01,-5.668302882662812348e-01,-3.293329332933314646e-01,0.000000000000000000e+00
2.094395102393195707e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.330127018922192983e-01,2.220446049250313081e-16,-4.330127018922195203e-01,-1.339745962155611814e-01,-5.669872981077802576e-01,-1.000000000000000000e+00,-1.339745962155611814e-01,-5.669872981077802576e-01,-1.000000000000000000e+00,5.669872981077804797e-01,-3.333333333333357018e-01,2.000000000000000000e+00
2.127070933573647515e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.246140522828332209e-01,1.633500838627815685e-02,-4.409490606691113812e-01,-1.344368870480554534e-01,-5.427159309446105695e-01,-1.000000000000000000e+00,-1.344368870480554534e-01,-5.427159309446105695e-01,-1.000000000000000000e+00,5.590509393308886743e-01,-5.413541354135436023e-01,2.000000000000000000e+00
2.127699314942502085e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.244480675606985831e-01,1.664902810765779562e-02,-4.410970956683564204e-01,-1.344548367709449965e-01,-5.422538762239857979e-01,-1.000000000000000000e+00,-1.344548367709449965e-01,-5.422538762239857979e-01,-1.000000000000000000e+00,5.589029043316435796e-01,-5.453545354535442868e-01,2.000000000000000000e+00
2.199334790991954502e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.044438505770581727e-01,5.237359469915988525e-02,-4.568174452762180371e-01,-1.387387041467237903e-01,-4.908089600246220985e-01,-1.000000000000000000e+00,-1.387387041467237903e-01,-4.908089600246220985e-01,-1.000000000000000000e+00,5.431825547237819629e-01,-9.985998599859975400e-01,2.000000000000000000e+00
2.288564945369342407e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.766375974929766501e-01,9.647602233711029263e-02,-4.731136198300868734e-01,-1.502487826769364210e-01,-4.304103578328027924e-01,-1.000000000000000000e+00,-1.502487826769364210e-01,-4.304103578328027924e-01,-1.000000000000000000e+00,5.268863801699130711e-01,-4.305430543054296066e-01,2.000000000000000000e+00
2.289193326738197420e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.764308782157648192e-01,9.678428974160450948e-02,-4.732151679573693426e-01,-1.503539538268658937e-01,-4.300005423010261896e-01,-1.000000000000000000e+00,-1.503539538268658937e-01,-4.300005423010261896e-01,-1.000000000000000000e+00,5.267848320426307129e-01,-4.265426542654253694e-01,2.000000000000000000e+00
2.331294878451471764e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.622462288735346925e-01,1.173450618403311246e-01,-4.795912907138657477e-01,-1.581624804125995598e-01,-4.030636474458031415e-01,-1.000000000000000000e+00,-1.581624804125995598e-01,-4.030636474458031415e-01,-1.000000000000000000e+00,5.204087092861342523e-01,-1.585158515851574634e-01,2.000000000000000000e+00
2.331923259820326777e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.620295911569753611e-01,1.176504540657168918e-01,-4.796800452226921974e-01,-1.582903636203324971e-01,-4.026695007115909664e-01,-1.000000000000000000e+00,-1.582903636203324971e-01,-4.026695007115909664e-01,-1.000000000000000000e+00,5.203199547773078582e-01,-1.545154515451532262e-01,2.000000000000000000e+00
2.513525475419376765e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.937909426222473641e-01,2.034831261015159487e-01,-4.972740687237632295e-01,-2.089349886539894063e-01,-2.992428051747207940e-01,-1.000000000000000000e+00,-2.089349886539894063e-01,-2.992428051747207940e-01,-1.000000000000000000e+00,5.027259312762367705e-01,9.983998399839961735e-01,2.000000000000000000e+00
2.617836782649280547e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.500680211934385722e-01,2.499319726368249006e-01,-4.999999938302633895e-01,-2.499319849762980383e-01,-2.500680335329117376e-01,-1.000000000000000000e+00,-2.499319849762980383e-01,-2.500680335329117376e-01,-1.000000000000000000e+00,5.000000061697366105e-01,3.343334333433354288e-01,2.000000000000000000e+00
2.703925030182394273e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.119140434135835249e-01,2.862410515330948702e-01,-4.981550949466782563e-01,-2.899308616397382465e-01,-2.156038535202269291e-01,-1.000000000000000000e+00,-2.899308616397382465e-01,-2.156038535202269291e-01,-1.000000000000000000e+00,5.018449050533217992e-01,-2.137213721372113184e-01,2.000000000000000000e+00
2.704553411551249287e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,2.116294256898411663e-01,2.864986053545016120e-01,-4.981280310443426118e-01,-2.902425432658162774e-01,-2.153733636011558317e-01,-1.000000000000000000e+00,-2.902425432658162774e-01,-2.153733636011558317e-01,-1.000000000000000000e+00,5.018719689556574437e-01,-2.177217721772173320e-01,2.000000000000000000e+00
2.716492657559491430e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,2.062059399692896533e-01,2.913705180231506708e-01,-4.975764579924401576e-01,-2.962176020382701336e-01,-2.110530239844091160e-01,-1.000000000000000000e+00,-2.962176020382701336e-01,-2.110530239844091160e-01,-1.000000000000000000e+00,5.024235420075597869e-01,-2.937293729372960627e-01,2.000000000000000000e+00
2.717121038928346000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,2.059196723491698300e-01,2.916257900267605896e-01,-4.975454623759303363e-01,-2.965348652748998060e-01,-2.108287475973090741e-01,-1.000000000000000000e+00,-2.965348652748998060e-01,-2.108287475973090741e-01,-1.000000000000000000e+00,5.024545376240696637e-01,-2.977297729772985235e-01,2.000000000000000000e+00
2.827716159846798583e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.543740251180297229e-01,3.346703599337493285e-01,-4.890443850517789404e-01,-3.565815898301913367e-01,-1.762852550144717312e-01,-1.000000000000000000e+00,-3.565815898301913367e-01,-1.762852550144717312e-01,-1.000000000000000000e+00,5.109556149482210596e-01,-9.981998199819983597e-01,2.000000000000000000e+00
2.919459839699606096e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.101552663932701820e-01,3.672958543287668243e-01,-4.774511207220368258e-01,-4.123936128846929505e-01,-1.552530249491962944e-01,-1.000000000000000000e+00,-4.123936128846929505e-01,-1.552530249491962944e-01,-1.000000000000000000e+00,5.225488792779631186e-01,-4.141414141414117012e-01,2.000000000000000000e+00
2.920088221068460665e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.098487737129601877e-01,3.675089631353490871e-01,-4.773577368483090666e-01,-4.127934894387307319e-01,-1.551333000163418463e-01,-1.000000000000000000e+00,-4.127934894387307319e-01,-1.551333000163418463e-01,-1.000000000000000000e+00,5.226422631516909334e-01,-4.101410141014092403e-01,2.000000000000000000e+00
2.960933010044025426e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,8.983926028510906547e-02,3.810459558894257470e-01,-4.708852161745346598e-01,-4.392755235403562053e-01,-1.480688279360395376e-01,-1.000000000000000000e+00,-4.392755235403562053e-01,-1.480688279360395376e-01,-1.000000000000000000e+00,5.291147838254652847e-01,-1.501150115011498087e-01,2.000000000000000000e+00
2.961561391412880440e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.953016521695636443e-02,3.812493093281891787e-01,-4.707794745451454044e-01,-4.396903602378982034e-01,-1.479712161266653614e-01,-1.000000000000000000e+00,-4.396903602378982034e-01,-1.479712161266653614e-01,-1.000000000000000000e+00,5.292205254548545401e-01,-1.461146114611437952e-01,2.000000000000000000e+00
3.141278462905365831e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.570953396290718273e-04,4.329341328498103603e-01,-4.330912281894392923e-01,-5.667516764709317201e-01,-1.339746389607504029e-01,-1.000000000000000000e+00,-5.667516764709317201e-01,-1.339746389607504029e-01,-1.000000000000000000e+00,5.669087718105607632e-01,9.979997999799969932e-01,2.000000000000000000e+00
3.141906844274220845e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.570953396291714112e-04,4.330912281894395144e-01,-4.329341328498101382e-01,5.667516764709313870e-01,1.000000000000000000e+00,1.339746389607504029e-01,5.667516764709313870e-01,1.000000000000000000e+00,1.339746389607504029e-01,-5.669087718105605411e-01,9.979997999799969932e-01,1.000000000000000000e+00
3.217940989905657023e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.813709232553876699e-02,4.508198306330243876e-01,-4.126827383074854194e-01,5.110430770414368107e-01,1.000000000000000000e+00,1.364974310594901374e-01,5.110430770414368107e-01,1.000000000000000000e+00,1.364974310594901374e-01,-5.491801693669755569e-01,5.139513951395109359e-01,1.000000000000000000e+00
3.218569371274511592e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.845036018510870207e-02,4.509556253373003254e-01,-4.125052651521914360e-01,5.105940144775908962e-01,1.000000000000000000e+00,1.365391095105081831e-01,5.105940144775908962e-01,1.000000000000000000e+00,1.365391095105081831e-01,-5.490443746626996191e-01,5.099509950995120278e-01,1.000000000000000000e+00
3.276380457209157271e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-6.719002115137893971e-02,4.626802303086208212e-01,-3.954902091572417011e-01,4.701297485400002252e-01,1.000000000000000000e+00,1.418295605341374777e-01,4.701297485400002252e-01,1.000000000000000000e+00,1.418295605341374777e-01,-5.373197696913791788e-01,1.419141914191399678e-01,1.000000000000000000e+00
3.277008838578012284e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-6.750134879905334007e-02,4.627992449981611633e-01,-3.952978961991076012e-01,4.696994062027854966e-01,1.000000000000000000e+00,1.419028588027312354e-01,4.696994062027854966e-01,1.000000000000000000e+00,1.419028588027312354e-01,-5.372007550018388367e-01,1.379137913791375070e-01,1.000000000000000000e+00
3.455469147332788094e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.543740251180298062e-01,4.890443850517789959e-01,-3.346703599337489954e-01,3.565815898301912812e-01,1.000000000000000000e+00,1.762852550144720642e-01,3.565815898301912812e-01,1.000000000000000000e+00,1.762852550144720642e-01,-5.109556149482210596e-01,-9.981998199819983597e-01,1.000000000000000000e+00
3.650895753046644376e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.437844561320622605e-01,4.999489092810255886e-01,-2.561644531489631338e-01,2.562666345869121232e-01,1.000000000000000000e+00,2.438866375700112221e-01,2.562666345869121232e-01,1.000000000000000000e+00,2.438866375700112221e-01,-5.000510907189743559e-01,2.423242324232433020e-01,1.000000000000000000e+00
