wt, sa, sb, sc, d_a, d_b, d_c, d_a_mod, d_b_mod, d_c_mod, d_a_mod_clip, d_b_mod_clip, d_c_mod_clip, d_zero, c, dominant_phase_idx
5.931920121989728845e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,6.931730904695656559e-01,-1.236998416217337304e+00,5.438253257477714264e-01,9.301715066869029602e-01,-1.000000000000000000e+00,7.808237419651087308e-01,9.301715066869029602e-01,-1.000000000000000000e+00,7.808237419651087308e-01,-2.369984162173373043e-01,7.763776377637765513e-01,1.000000000000000000e+00
5.938203935678276757e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.938190295745964020e-01,-1.236943989203949101e+00,5.431249596293521442e-01,9.307630187785455034e-01,-1.000000000000000000e+00,7.800689488333012456e-01,9.307630187785455034e-01,-1.000000000000000000e+00,7.800689488333012456e-01,-2.369439892039491014e-01,7.803780378037803445e-01,1.000000000000000000e+00
6.208407924285860302e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.213318798266218357e-01,-1.234141892277967445e+00,5.128100124513450542e-01,9.554737721045892807e-01,-1.000000000000000000e+00,7.469519047293124991e-01,9.554737721045892807e-01,-1.000000000000000000e+00,7.469519047293124991e-01,-2.341418922779674450e-01,9.523952395239527746e-01,1.000000000000000000e+00
6.214691737974408214e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.219655248008015613e-01,-1.234065997693192029e+00,5.121004728923900240e-01,9.560315224939935907e-01,-1.000000000000000000e+00,7.461664705855820534e-01,9.560315224939935907e-01,-1.000000000000000000e+00,7.461664705855820534e-01,-2.340659976931920294e-01,9.563956395639561237e-01,1.000000000000000000e+00
6.283813688548441911e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.289167494332255970e-01,-1.233199003038308872e+00,5.042822536050828308e-01,9.621157524715344689e-01,-1.000000000000000000e+00,7.374812566433917027e-01,9.621157524715344689e-01,-1.000000000000000000e+00,7.374812566433917027e-01,-2.331990030383088719e-01,9.995999599959990434e-01,1.000000000000000000e+00
6.334084198056828541e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.339503300165258759e-01,-1.232531451336006389e+00,4.985811213194799585e-01,9.664817813525322654e-01,-1.000000000000000000e+00,7.311125726554863480e-01,9.664817813525322654e-01,-1.000000000000000000e+00,7.311125726554863480e-01,-2.325314513360063895e-01,9.675967596759678102e-01,1.000000000000000000e+00
6.340368011745377563e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.345782260510694828e-01,-1.232445816957688178e+00,4.978675909066180849e-01,9.670240430087576611e-01,-1.000000000000000000e+00,7.303134078643063187e-01,9.670240430087576611e-01,-1.000000000000000000e+00,7.303134078643063187e-01,-2.324458169576881783e-01,9.635963596359626848e-01,1.000000000000000000e+00
6.736248274123929347e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.735406680516315747e-01,-1.226071308737913146e+00,4.525306406862809050e-01,9.996119767895447206e-01,-1.000000000000000000e+00,6.786019494241940508e-01,9.996119767895447206e-01,-1.000000000000000000e+00,6.786019494241940508e-01,-2.260713087379131458e-01,7.115711571157108395e-01,1.000000000000000000e+00
6.742532087812477259e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.741495056189745538e-01,-1.225954605477569181e+00,4.518050998585942390e-01,1.000104111096543846e+00,-1.000000000000000000e+00,6.777597053361634760e-01,1.000000000000000000e+00,-1.000000000000000000e+00,6.777597053361634760e-01,-2.259546054775691815e-01,7.075707570757074905e-01,1.000000000000000000e+00
6.799086411009414022e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.796152591766178919e-01,-1.224882497934992598e+00,4.452672387583742064e-01,1.004497757111610490e+00,-1.000000000000000000e+00,6.701497366933668598e-01,1.000000000000000000e+00,-1.000000000000000000e+00,6.701497366933668598e-01,-2.248824979349925979e-01,6.715671567156711319e-01,1.000000000000000000e+00
6.805370224697961934e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,7.802210291145883492e-01,-1.224760955937114870e+00,4.445399268225262990e-01,1.004981985051703219e+00,-1.000000000000000000e+00,6.693008827596411692e-01,1.000000000000000000e+00,-1.000000000000000000e+00,6.693008827596411692e-01,-2.247609559371148702e-01,6.675667566756677829e-01,1.000000000000000000e+00
9.375450023314274572e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,9.995735976651892729e-01,-1.135270447039220310e+00,1.356968493740304538e-01,1.134844044704409693e+00,-1.000000000000000000e+00,2.709672964132507911e-01,1.000000000000000000e+00,-1.000000000000000000e+00,2.709672964132507911e-01,-1.352704470392203095e-01,-9.685968596859684254e-01,1.000000000000000000e+00
9.381733837002823595e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000034502332507458e+00,-1.134956811761142603e+00,1.349223094286350899e-01,1.134991314093650061e+00,-1.000000000000000000e+00,2.698791211897776932e-01,1.000000000000000000e+00,-1.000000000000000000e+00,2.698791211897776932e-01,-1.349568117611426032e-01,-9.725972597259726626e-01,1.000000000000000000e+00
9.425720532822662312e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.003249768282557408e+00,-1.132748823499267088e+00,1.294990552167092912e-01,1.135998591781824496e+00,-1.000000000000000000e+00,2.622478787159763791e-01,1.000000000000000000e+00,-1.000000000000000000e+00,2.622478787159763791e-01,-1.327488234992670879e-01,-9.993999399939985651e-01,1.000000000000000000e+00
1.046883360512170347e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.073676649467529609e+00,-1.074066245909809592e+00,3.895964422792437478e-04,1.147742895377339201e+00,-1.000000000000000000e+00,7.445584235208883850e-02,1.000000000000000000e+00,-1.000000000000000000e+00,7.445584235208883850e-02,-7.406624590980959155e-02,-3.353335333533342677e-01,1.000000000000000000e+00
1.047511741881025138e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.074066245909809814e+00,-1.073676649467529387e+00,-3.895964422806488196e-04,1.000000000000000000e+00,-1.147742895377339201e+00,-7.445584235209046220e-02,1.000000000000000000e+00,-1.000000000000000000e+00,-7.445584235209046220e-02,7.406624590980981360e-02,-3.313331333133309187e-01,0.000000000000000000e+00
1.078302428954912573e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.092633964638988431e+00,-1.054070135424390431e+00,-3.856382921459812485e-02,1.000000000000000000e+00,-1.146704100063378862e+00,-1.311977938535865418e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.311977938535865418e-01,9.263396463898843081e-02,-1.353135313531348416e-01,0.000000000000000000e+00
1.078930810323767364e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.093002170675001716e+00,-1.053659533137397686e+00,-3.934263753760444682e-02,1.000000000000000000e+00,-1.146661703812399402e+00,-1.323448082126061631e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.323448082126061631e-01,9.300217067500171630e-02,-1.313131313131314926e-01,0.000000000000000000e+00
1.156221718692913125e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.134956811761142825e+00,-1.000034502332507236e+00,-1.349223094286359226e-01,1.000000000000000000e+00,-1.134991314093650061e+00,-2.698791211897787479e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.698791211897787479e-01,1.349568117611428253e-01,3.607360736073612628e-01,0.000000000000000000e+00
1.156850100061768138e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.135270447039220532e+00,-9.995735976651891619e-01,-1.356968493740318416e-01,1.000000000000000000e+00,-1.134844044704409693e+00,-2.709672964132523454e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.709672964132523454e-01,1.352704470392205316e-01,3.647364736473655000e-01,0.000000000000000000e+00
1.256762737709688382e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.179358227661979175e+00,-9.213952999517397435e-01,-2.579629277102396534e-01,1.000000000000000000e+00,-1.100753527613719029e+00,-4.373211553722188283e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-4.373211553722188283e-01,1.793582276619791749e-01,9.991999199919980867e-01,0.000000000000000000e+00
1.420141893611947870e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.225954605477569181e+00,-7.741495056189743318e-01,-4.518050998585955713e-01,1.000000000000000000e+00,-1.000104111096543402e+00,-6.777597053361648083e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-6.777597053361648083e-01,2.259546054775691815e-01,-4.090409040904319227e-02,0.000000000000000000e+00
1.420770274980802661e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.226071308737913146e+00,-7.735406680516312417e-01,-4.525306406862822373e-01,1.000000000000000000e+00,-9.996119767895443875e-01,-6.786019494241953831e-01,1.000000000000000000e+00,-9.996119767895443875e-01,-6.786019494241953831e-01,2.260713087379131458e-01,-4.490449044904565312e-02,0.000000000000000000e+00
1.543933023276351957e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.239552611918213421e+00,-6.486205725480004292e-01,-5.909320393702132135e-01,1.000000000000000000e+00,-8.881731844662138498e-01,-8.304846512884266341e-01,1.000000000000000000e+00,-8.881731844662138498e-01,-8.304846512884266341e-01,2.395526119182134206e-01,-8.289828982898299614e-01,0.000000000000000000e+00
1.544561404645206970e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.239573296367901145e+00,-6.479563517449008492e-01,-5.916169446230002960e-01,1.000000000000000000e+00,-8.875296481128019943e-01,-8.311902409909014411e-01,1.000000000000000000e+00,-8.875296481128019943e-01,-8.311902409909014411e-01,2.395732963679011451e-01,-8.329832983298341986e-01,0.000000000000000000e+00
1.551473599702610118e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.239768519177409267e+00,-6.406330943147946488e-01,-5.991354248626145074e-01,1.000000000000000000e+00,-8.804016134922039161e-01,-8.389039440400237746e-01,1.000000000000000000e+00,-8.804016134922039161e-01,-8.389039440400237746e-01,2.397685191774092672e-01,-8.769876987698772552e-01,0.000000000000000000e+00
1.552101981071465131e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.239783329601791717e+00,-6.399658206018598028e-01,-5.998175089999323584e-01,1.000000000000000000e+00,-8.797491502036515199e-01,-8.396008386017240754e-01,1.000000000000000000e+00,-8.797491502036515199e-01,-8.396008386017240754e-01,2.397833296017917171e-01,-8.809880988098832688e-01,0.000000000000000000e+00
1.570325040768255409e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.239999862291480737e+00,-6.205060317596897690e-01,-6.194938305317911897e-01,1.000000000000000000e+00,-8.605058940511705057e-01,-8.594936928232719264e-01,1.000000000000000000e+00,-8.605058940511705057e-01,-8.594936928232719264e-01,2.399998622914807367e-01,-9.969996999699954898e-01,0.000000000000000000e+00
1.570953422137110422e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.239999984699053259e+00,-6.198312921393253072e-01,-6.201686925597281741e-01,1.000000000000000000e+00,-8.598312768383785665e-01,-8.601686772587814334e-01,1.000000000000000000e+00,-8.598312768383785665e-01,-8.601686772587814334e-01,2.399999846990532593e-01,-9.989998999899984966e-01,0.000000000000000000e+00
1.589176481833900922e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.239790551235067761e+00,-6.001584622682367698e-01,-6.396320889668312137e-01,1.000000000000000000e+00,-8.399490135033045313e-01,-8.794226402018989752e-01,1.000000000000000000e+00,-8.399490135033045313e-01,-8.794226402018989752e-01,2.397905512350677615e-01,-8.829882988298827229e-01,0.000000000000000000e+00
1.589804863202755714e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.239775985582330486e+00,-5.994764965201692108e-01,-6.402994890621612756e-01,1.000000000000000000e+00,-8.392524821024996973e-01,-8.800754746444917620e-01,1.000000000000000000e+00,-8.392524821024996973e-01,-8.800754746444917620e-01,2.397759855823304864e-01,-8.789878987898784857e-01,0.000000000000000000e+00
1.597345439629013875e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.239563015325275463e+00,-5.912745211806703649e-01,-6.482884941446053206e-01,1.000000000000000000e+00,-8.308375365059458284e-01,-8.878515094698807841e-01,1.000000000000000000e+00,-8.308375365059458284e-01,-8.878515094698807841e-01,2.395630153252754635e-01,-8.309830983098294155e-01,0.000000000000000000e+00
1.597973820997868666e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.239542086147741751e+00,-5.905894992254343556e-01,-6.489525869223073951e-01,1.000000000000000000e+00,-8.301315853731761063e-01,-8.884946730700491457e-01,1.000000000000000000e+00,-8.301315853731761063e-01,-8.884946730700491457e-01,2.395420861477417507e-01,-8.269826982698269546e-01,0.000000000000000000e+00
1.721136569293418184e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.226013017621160106e+00,-4.521678925904920043e-01,-7.738451250306682683e-01,1.000000000000000000e+00,-6.781809102116520549e-01,-9.998581426518283743e-01,1.000000000000000000e+00,-6.781809102116520549e-01,-9.998581426518283743e-01,2.260130176211601061e-01,-4.290429042904264634e-02,0.000000000000000000e+00
1.721764950662272975e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.225896072312906648e+00,-4.514422625264011280e-01,-7.744538097865054649e-01,1.000000000000000000e+00,-6.773383348393078318e-01,-1.000349882099412113e+00,1.000000000000000000e+00,-6.773383348393078318e-01,-1.000000000000000000e+00,2.258960723129066483e-01,-3.890389038903663277e-02,0.000000000000000000e+00
1.885144106564532462e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.179237824097288501e+00,-2.575818423354573339e-01,-9.216559817618312778e-01,1.000000000000000000e+00,-4.368196664327458345e-01,-1.100893805859119778e+00,1.000000000000000000e+00,-4.368196664327458345e-01,-1.000000000000000000e+00,1.792378240972885006e-01,9.987998799879971301e-01,0.000000000000000000e+00
1.985056744212452706e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.135113685427000974e+00,-1.353095860799289618e-01,-9.998040993470720394e-01,1.000000000000000000e+00,-2.704232715069299076e-01,-1.134917784774073013e+00,1.000000000000000000e+00,-2.704232715069299076e-01,-1.000000000000000000e+00,1.351136854270009735e-01,3.627362736273607169e-01,0.000000000000000000e+00
1.985685125581307497e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.134799826057131256e+00,-1.345350194583795067e-01,-1.000264806598751832e+00,1.000000000000000000e+00,-2.693348455155107901e-01,-1.135064632655883088e+00,1.000000000000000000e+00,-2.693348455155107901e-01,-1.000000000000000000e+00,1.347998260571312557e-01,3.587358735873564797e-01,0.000000000000000000e+00
2.062347652581598467e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.093186111857241016e+00,-3.973203589271765562e-02,-1.053454075964523451e+00,1.000000000000000000e+00,-1.329181477499586650e-01,-1.146640187821764467e+00,1.000000000000000000e+00,-1.329181477499586650e-01,-1.000000000000000000e+00,9.318611185724101631e-02,-1.293129312931302621e-01,0.000000000000000000e+00
2.062976033950453481e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.092818121596194514e+00,-3.895323529874990948e-02,-1.053864886297444459e+00,1.000000000000000000e+00,-1.317713568949444303e-01,-1.146683007893638973e+00,1.000000000000000000e+00,-1.317713568949444303e-01,-1.000000000000000000e+00,9.281812159619451386e-02,-1.333133313331362757e-01,0.000000000000000000e+00
2.093766721024340693e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.074260885099622476e+00,-7.791928461005737756e-04,-1.073481692253521969e+00,1.000000000000000000e+00,-7.504007794572305212e-02,-1.147742577353144444e+00,1.000000000000000000e+00,-7.504007794572305212e-02,-1.000000000000000000e+00,7.426088509962247564e-02,-3.293329332933314646e-01,0.000000000000000000e+00
2.094395102393195707e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.073871500692703762e+00,5.506706202140776401e-16,-1.073871500692704428e+00,1.147743001385408190e+00,7.387150069270498332e-02,-1.000000000000000000e+00,1.000000000000000000e+00,7.387150069270498332e-02,-1.000000000000000000e+00,-7.387150069270442820e-02,-3.333333333333357018e-01,2.000000000000000000e+00
2.199334790991954502e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.003020749431104308e+00,1.298865148539165015e-01,-1.132907264285020643e+00,1.135928013716124951e+00,2.627937791389371447e-01,-1.000000000000000000e+00,1.000000000000000000e+00,2.627937791389371447e-01,-1.000000000000000000e+00,-1.329072642850206432e-01,-9.985998599859975400e-01,2.000000000000000000e+00
2.203105079205083694e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000264806598751388e+00,1.345350194583803394e-01,-1.134799826057131700e+00,1.135064632655883088e+00,2.693348455155120114e-01,-1.000000000000000000e+00,1.000000000000000000e+00,2.693348455155120114e-01,-1.000000000000000000e+00,-1.347998260571316997e-01,-9.745974597459721167e-01,2.000000000000000000e+00
2.203733460573938263e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,9.998040993470718174e-01,1.353095860799294892e-01,-1.135113685427001418e+00,1.134917784774073235e+00,2.704232715069309068e-01,-1.000000000000000000e+00,1.000000000000000000e+00,2.704232715069309068e-01,-1.000000000000000000e+00,-1.351136854270014176e-01,-9.705970597059714322e-01,2.000000000000000000e+00
2.461369821804424429e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,7.799181826407211027e-01,4.449036047499553281e-01,-1.224821787390676153e+00,1.004739970031397256e+00,6.697253921406314259e-01,-1.000000000000000000e+00,1.000000000000000000e+00,6.697253921406314259e-01,-1.000000000000000000e+00,-2.248217873906761533e-01,6.695669566956699015e-01,2.000000000000000000e+00
2.461998203173279443e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.793122587521821298e-01,4.456308288118897010e-01,-1.224943087564071442e+00,1.004255346316253572e+00,6.705739163759611987e-01,-1.000000000000000000e+00,1.000000000000000000e+00,6.705739163759611987e-01,-1.000000000000000000e+00,-2.249430875640714422e-01,6.735673567356759150e-01,2.000000000000000000e+00
2.467025254124118216e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.744538097865050208e-01,4.514422625264019051e-01,-1.225896072312906870e+00,1.000349882099411891e+00,6.773383348393087200e-01,-1.000000000000000000e+00,1.000000000000000000e+00,6.773383348393087200e-01,-1.000000000000000000e+00,-2.258960723129068704e-01,7.055705570557080364e-01,2.000000000000000000e+00
2.467653635492972786e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.738451250306678242e-01,4.521678925904925594e-01,-1.226013017621160106e+00,9.998581426518279303e-01,6.781809102116527210e-01,-1.000000000000000000e+00,9.998581426518279303e-01,6.781809102116527210e-01,-1.000000000000000000e+00,-2.260130176211601061e-01,7.095709570957087209e-01,2.000000000000000000e+00
2.507870043099682977e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.342643142755368446e-01,4.982243807043554296e-01,-1.232488694979892108e+00,9.667530092554289523e-01,7.307130756842474817e-01,-1.000000000000000000e+00,9.667530092554289523e-01,7.307130756842474817e-01,-1.000000000000000000e+00,-2.324886949798921076e-01,9.655965596559656916e-01,2.000000000000000000e+00
2.508498424468537991e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.336362733050314500e-01,4.989378127167792831e-01,-1.232574086021810622e+00,9.662103593268420720e-01,7.315118987385899052e-01,-1.000000000000000000e+00,9.662103593268420720e-01,7.315118987385899052e-01,-1.000000000000000000e+00,-2.325740860218106221e-01,9.695969596959717052e-01,2.000000000000000000e+00
2.513525475419376765e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.286015377031734852e-01,5.046381527317596039e-01,-1.233239690434932756e+00,9.618412281381062412e-01,7.378778431666923598e-01,-1.000000000000000000e+00,9.618412281381062412e-01,7.378778431666923598e-01,-1.000000000000000000e+00,-2.332396904349327560e-01,9.983998399839961735e-01,2.000000000000000000e+00
2.519809289107925121e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.222822403994365592e-01,5.117456272668007289e-01,-1.234027867666237066e+00,9.563101080656736253e-01,7.457734949330377949e-01,-1.000000000000000000e+00,9.563101080656736253e-01,7.457734949330377949e-01,-1.000000000000000000e+00,-2.340278676662370660e-01,9.583958395839573541e-01,2.000000000000000000e+00
2.520437670476779690e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.216487379327727325e-01,5.124552679655802745e-01,-1.234104005898353007e+00,9.557527438311257395e-01,7.465592738639332815e-01,-1.000000000000000000e+00,9.557527438311257395e-01,7.465592738639332815e-01,-1.000000000000000000e+00,-2.341040058983530070e-01,9.543954395439548932e-01,2.000000000000000000e+00
2.547458069337538156e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.941418964067156416e-01,5.427746961303472339e-01,-1.236916592537062654e+00,9.310584889437782952e-01,7.796912886674098875e-01,-1.000000000000000000e+00,9.310584889437782952e-01,7.796912886674098875e-01,-1.000000000000000000e+00,-2.369165925370626535e-01,7.823782378237815749e-01,2.000000000000000000e+00
2.548086450706393169e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,6.934960942515866478e-01,5.434751695133517302e-01,-1.236971263764938156e+00,9.304673580165248037e-01,7.804464332782898861e-01,-1.000000000000000000e+00,9.304673580165248037e-01,7.804464332782898861e-01,-1.000000000000000000e+00,-2.369712637649381559e-01,7.783778377837755613e-01,2.000000000000000000e+00
2.617836782649280547e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,6.201686925597276190e-01,6.198312921393257513e-01,-1.239999984699053259e+00,8.601686772587808782e-01,8.598312768383790106e-01,-1.000000000000000000e+00,8.601686772587808782e-01,8.598312768383790106e-01,-1.000000000000000000e+00,-2.399999846990532593e-01,3.343334333433354288e-01,2.000000000000000000e+00
2.768019929805588308e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.525306406862816822e-01,7.735406680516316857e-01,-1.226071308737913146e+00,6.786019494241948280e-01,9.996119767895448316e-01,-1.000000000000000000e+00,6.786019494241948280e-01,9.996119767895448316e-01,-1.000000000000000000e+00,-2.260713087379131458e-01,-6.217621762176221978e-01,2.000000000000000000e+00
2.768648311174443322e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.518050998585945166e-01,7.741495056189749979e-01,-1.225954605477569181e+00,6.777597053361636981e-01,1.000104111096544290e+00,-1.000000000000000000e+00,6.777597053361636981e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.259546054775691815e-01,-6.257625762576282114e-01,2.000000000000000000e+00
