wt, sa, sb, sc, d_a, d_b, d_c, d_a_mod, d_b_mod, d_c_mod, d_a_mod_clip, d_b_mod_clip, d_c_mod_clip, d_zero, c, dominant_phase_idx
6.007325886252310454e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,7.913457346291816741e-01,-1.395837326897688691e+00,6.044915922685064613e-01,1.187183061526870365e+00,-1.000000000000000000e+00,1.000328919166195263e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-3.958373268976886905e-01,8.243824382438247333e-01,1.000000000000000000e+00
6.013609699940858366e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,7.920712899803269424e-01,-1.395769261355880975e+00,6.036979713755538102e-01,1.187840551336207806e+00,-1.000000000000000000e+00,9.994672327314347848e-01,1.000000000000000000e+00,-1.000000000000000000e+00,9.994672327314347848e-01,-3.957692613558809747e-01,8.283828382838280824e-01,1.000000000000000000e+00
6.233543179040054172e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,8.172666512586739263e-01,-1.393039956831770843e+00,5.757733055730963612e-01,1.210306608090444769e+00,-1.000000000000000000e+00,9.688132624048672037e-01,1.000000000000000000e+00,-1.000000000000000000e+00,9.688132624048672037e-01,-3.930399568317708425e-01,9.683968396839688353e-01,1.000000000000000000e+00
6.239826992728602084e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.179807677339490102e-01,-1.392952068950816802e+00,5.749713012168670145e-01,1.210932836684765812e+00,-1.000000000000000000e+00,9.679233701676838164e-01,1.000000000000000000e+00,-1.000000000000000000e+00,9.679233701676838164e-01,-3.929520689508168019e-01,9.723972397239726284e-01,1.000000000000000000e+00
6.283813688548441911e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.229705235536417529e-01,-1.392321455043251888e+00,5.693509314896095796e-01,1.215291978596893641e+00,-1.000000000000000000e+00,9.616723865328614673e-01,1.000000000000000000e+00,-1.000000000000000000e+00,9.616723865328614673e-01,-3.923214550432518877e-01,9.995999599959990434e-01,1.000000000000000000e+00
6.359219452811022411e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.314872918894701259e-01,-1.391177735245358260e+00,5.596904433558879122e-01,1.222665027134828275e+00,-1.000000000000000000e+00,9.508681786012461723e-01,1.000000000000000000e+00,-1.000000000000000000e+00,9.508681786012461723e-01,-3.911777352453582601e-01,9.515951595159517495e-01,1.000000000000000000e+00
6.365503266499571433e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,8.321948951502108338e-01,-1.391078853738549670e+00,5.588839585883383920e-01,1.223273748888760615e+00,-1.000000000000000000e+00,9.499628123268880620e-01,1.000000000000000000e+00,-1.000000000000000000e+00,9.499628123268880620e-01,-3.910788537385496699e-01,9.475947594759475123e-01,1.000000000000000000e+00
7.955308129702326481e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,9.999293144180050330e-01,-1.348555267942855407e+00,3.486259535248498187e-01,1.348484582360860440e+00,-1.000000000000000000e+00,6.971812214677052255e-01,1.000000000000000000e+00,-1.000000000000000000e+00,6.971812214677052255e-01,-3.485552679428554068e-01,-6.450645064506499438e-02,1.000000000000000000e+00
7.961591943390875503e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000544847777052437e+00,-1.348318711357609834e+00,3.477738635805571743e-01,1.348863559134662271e+00,-1.000000000000000000e+00,6.960925749381670080e-01,1.000000000000000000e+00,-1.000000000000000000e+00,6.960925749381670080e-01,-3.483187113576098337e-01,-6.850685068506834341e-02,1.000000000000000000e+00
9.425720532822662312e-01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.132701351286758307e+00,-1.278909962015301494e+00,1.462086107285427428e-01,1.411611313302059800e+00,-1.000000000000000000e+00,4.251185727438442363e-01,1.000000000000000000e+00,-1.000000000000000000e+00,4.251185727438442363e-01,-2.789099620153014936e-01,-9.993999399939985651e-01,1.000000000000000000e+00
1.046883360512170347e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.212215571979468720e+00,-1.212655438930430041e+00,4.398669509604364474e-04,1.424871010909898761e+00,-1.000000000000000000e+00,2.130953058813904732e-01,1.000000000000000000e+00,-1.000000000000000000e+00,2.130953058813904732e-01,-2.126554389304300408e-01,-3.353335333533342677e-01,1.000000000000000000e+00
1.047511741881025138e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.212655438930430263e+00,-1.212215571979468720e+00,-4.398669509620227978e-04,1.000000000000000000e+00,-1.424871010909898983e+00,-2.130953058813922774e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.130953058813922774e-01,2.126554389304302628e-01,-3.313331333133309187e-01,0.000000000000000000e+00
1.061336131995831655e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.222211061533618137e+00,-1.202417707876877850e+00,-1.979335365674100150e-02,1.000000000000000000e+00,-1.424628769410495988e+00,-2.420044151903591456e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.420044151903591456e-01,2.222110615336181372e-01,-2.433243324332430291e-01,0.000000000000000000e+00
1.061964513364686669e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.222639871767857489e+00,-1.201966876088148783e+00,-2.067299567970886862e-02,1.000000000000000000e+00,-1.424606747856006272e+00,-2.433128674475663611e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.433128674475663611e-01,2.226398717678574890e-01,-2.393239323932387919e-01,0.000000000000000000e+00
1.256762737709688382e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.331533482844170058e+00,-1.040285016074544711e+00,-2.912484667696254026e-01,1.000000000000000000e+00,-1.371818498918714768e+00,-6.227819496137954047e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-6.227819496137954047e-01,3.315334828441700576e-01,9.991999199919980867e-01,0.000000000000000000e+00
1.298235908054107934e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.348318711357610056e+00,-1.000544847777052437e+00,-3.477738635805581180e-01,1.000000000000000000e+00,-1.348863559134662493e+00,-6.960925749381681182e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-6.960925749381681182e-01,3.483187113576100558e-01,7.351735173517344180e-01,0.000000000000000000e+00
1.298864289422962948e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.348555267942855629e+00,-9.999293144180045889e-01,-3.486259535248513730e-01,1.000000000000000000e+00,-1.348484582360860218e+00,-6.971812214677070019e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-6.971812214677070019e-01,3.485552679428556289e-01,7.311731173117301807e-01,0.000000000000000000e+00
1.493034132399109648e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.395769261355880975e+00,-7.920712899803266094e-01,-6.036979713755545873e-01,1.000000000000000000e+00,-1.187840551336207584e+00,-9.994672327314355620e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-9.994672327314355620e-01,3.957692613558809747e-01,-5.049504950495062872e-01,0.000000000000000000e+00
1.493662513767964439e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.395837326897688691e+00,-7.913457346291815631e-01,-6.044915922685079046e-01,1.000000000000000000e+00,-1.187183061526870365e+00,-1.000328919166196595e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.958373268976886905e-01,-5.089508950895087480e-01,0.000000000000000000e+00
1.570325040768255409e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.399999844522639592e+00,-7.005713261802948288e-01,-6.994285183423448737e-01,1.000000000000000000e+00,-1.100571170702934420e+00,-1.099428362864984354e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.999998445226395916e-01,-9.969996999699954898e-01,0.000000000000000000e+00
1.570953422137110422e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.399999982724737357e+00,-6.998095233831090889e-01,-7.001904593416286016e-01,1.000000000000000000e+00,-1.099809506107846335e+00,-1.100190442066365959e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.999999827247373574e-01,-9.989998999899984966e-01,0.000000000000000000e+00
1.647615949137401392e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.395871152983502173e+00,-6.048883132252740324e-01,-7.909828397582284731e-01,1.000000000000000000e+00,-1.000759466208776205e+00,-1.186853992741730757e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.958711529835021725e-01,-5.109510951095117548e-01,0.000000000000000000e+00
1.648244330506256183e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.395803363020697407e+00,-6.040948116388771272e-01,-7.917085513818205023e-01,1.000000000000000000e+00,-9.998981746595745346e-01,-1.187511914402517910e+00,1.000000000000000000e+00,-9.998981746595745346e-01,-1.000000000000000000e+00,3.958033630206974074e-01,-5.069506950695075176e-01,0.000000000000000000e+00
1.842414173482403106e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.348673346555774311e+00,-3.490519468956972404e-01,-9.996213996600774587e-01,1.000000000000000000e+00,-6.977252934514714955e-01,-1.348294746215851880e+00,1.000000000000000000e+00,-6.977252934514714955e-01,-1.000000000000000000e+00,3.486733465557743106e-01,7.291729172917289503e-01,0.000000000000000000e+00
1.843042554851257897e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.348437056206244211e+00,-3.481999257391182323e-01,-1.000237130467126256e+00,1.000000000000000000e+00,-6.966369819453623879e-01,-1.348674186673370468e+00,1.000000000000000000e+00,-6.966369819453623879e-01,-1.000000000000000000e+00,3.484370562062442112e-01,7.331733173317349639e-01,0.000000000000000000e+00
1.885144106564532462e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.331397543335648193e+00,-2.908182090884195437e-01,-1.040579334247228926e+00,1.000000000000000000e+00,-6.222157524240676807e-01,-1.371976877582877119e+00,1.000000000000000000e+00,-6.222157524240676807e-01,-1.000000000000000000e+00,3.313975433356481926e-01,9.987998799879971301e-01,0.000000000000000000e+00
2.079942330909533954e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.222425526987085842e+00,-2.023317566689105534e-02,-1.202192351320194863e+00,1.000000000000000000e+00,-2.426587026539769043e-01,-1.424617878307280705e+00,1.000000000000000000e+00,-2.426587026539769043e-01,-1.000000000000000000e+00,2.224255269870858420e-01,-2.413241324132400223e-01,0.000000000000000000e+00
2.080570712278388967e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.221996475428625661e+00,-1.935352969267229231e-02,-1.202642945735953539e+00,1.000000000000000000e+00,-2.413500051212979503e-01,-1.424639421164579201e+00,1.000000000000000000e+00,-2.413500051212979503e-01,-1.000000000000000000e+00,2.219964754286256614e-01,-2.453245324532460359e-01,0.000000000000000000e+00
2.093766721024340693e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.212875192854412365e+00,-8.797338585006477972e-04,-1.211995458995911656e+00,1.000000000000000000e+00,-2.137549267129130182e-01,-1.424870651850324021e+00,1.000000000000000000e+00,-2.137549267129130182e-01,-1.000000000000000000e+00,2.128751928544123651e-01,-3.293329332933314646e-01,0.000000000000000000e+00
2.094395102393195707e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.212435565298213946e+00,6.217248937900876232e-16,-1.212435565298214613e+00,1.424871130596428559e+00,2.124355652982152232e-01,-1.000000000000000000e+00,1.000000000000000000e+00,2.124355652982152232e-01,-1.000000000000000000e+00,-2.124355652982146125e-01,-3.333333333333357018e-01,2.000000000000000000e+00
2.199334790991954502e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.132442781615762728e+00,1.466460651576476648e-01,-1.279088846773410504e+00,1.411531628389173232e+00,4.257349119310581687e-01,-1.000000000000000000e+00,1.000000000000000000e+00,4.257349119310581687e-01,-1.000000000000000000e+00,-2.790888467734105038e-01,-9.985998599859975400e-01,2.000000000000000000e+00
2.345747649935133072e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000237130467125812e+00,3.481999257391188429e-01,-1.348437056206244433e+00,1.348674186673370246e+00,6.966369819453632761e-01,-1.000000000000000000e+00,1.000000000000000000e+00,6.966369819453632761e-01,-1.000000000000000000e+00,-3.484370562062444332e-01,-6.650665066506711298e-02,2.000000000000000000e+00
2.346376031303988086e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,9.996213996600765705e-01,3.490519468956981286e-01,-1.348673346555774533e+00,1.348294746215850992e+00,6.977252934514726057e-01,-1.000000000000000000e+00,1.000000000000000000e+00,6.977252934514726057e-01,-1.000000000000000000e+00,-3.486733465557745326e-01,-6.250625062506109941e-02,2.000000000000000000e+00
2.505356517624263812e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,8.318411345777655397e-01,5.592872285773532459e-01,-1.391128363155118564e+00,1.222969497732884214e+00,9.504155917324718095e-01,-1.000000000000000000e+00,1.000000000000000000e+00,9.504155917324718095e-01,-1.000000000000000000e+00,-3.911283631551185636e-01,9.495949594959522955e-01,2.000000000000000000e+00
2.505984898993118382e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.311333671202533191e-01,5.600936028841423386e-01,-1.391226970004395547e+00,1.222360337124648755e+00,9.513205728885378853e-01,-1.000000000000000000e+00,1.000000000000000000e+00,9.513205728885378853e-01,-1.000000000000000000e+00,-3.912269700043955467e-01,9.535953595359529800e-01,2.000000000000000000e+00
2.513525475419376765e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.226146393422926195e-01,5.697527530842446675e-01,-1.392367392426536954e+00,1.214982031768829573e+00,9.621201455107816214e-01,-1.000000000000000000e+00,1.000000000000000000e+00,9.621201455107816214e-01,-1.000000000000000000e+00,-3.923673924265369539e-01,9.983998399839961735e-01,2.000000000000000000e+00
2.517924145001360525e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.176237498524966396e-01,5.753723317941484838e-01,-1.392996081646645123e+00,1.210619831499141874e+00,9.683684134407936073e-01,-1.000000000000000000e+00,1.000000000000000000e+00,9.683684134407936073e-01,-1.000000000000000000e+00,-3.929960816466451234e-01,9.703970397039682894e-01,2.000000000000000000e+00
2.518552526370215539e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,8.169094719877314503e-01,5.761742225141321949e-01,-1.393083694501863423e+00,1.209993166489594874e+00,9.692579170159956181e-01,-1.000000000000000000e+00,1.000000000000000000e+00,9.692579170159956181e-01,-1.000000000000000000e+00,-3.930836945018634232e-01,9.663966396639658285e-01,2.000000000000000000e+00
2.540545874280134786e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,7.917085513818199471e-01,6.040948116388777933e-01,-1.395803363020697407e+00,1.187511914402517466e+00,9.998981746595752007e-01,-1.000000000000000000e+00,1.000000000000000000e+00,9.998981746595752007e-01,-1.000000000000000000e+00,-3.958033630206974074e-01,8.263826382638264079e-01,2.000000000000000000e+00
2.541174255648989799e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,7.909828397582275850e-01,6.048883132252749206e-01,-1.395871152983502173e+00,1.186853992741729868e+00,1.000759466208777093e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.958711529835021725e-01,8.223822382238203943e-01,2.000000000000000000e+00
2.617836782649280547e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,7.001904593416279354e-01,6.998095233831096440e-01,-1.399999982724737357e+00,1.100190442066365293e+00,1.099809506107847001e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.999999827247373574e-01,3.343334333433354288e-01,2.000000000000000000e+00
2.695127691018426308e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,6.044915922685073495e-01,7.913457346291816741e-01,-1.395837326897688691e+00,1.000328919166196151e+00,1.187183061526870365e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.958373268976886905e-01,-1.577157715771555502e-01,2.000000000000000000e+00
2.695756072387281321e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,6.036979713755540322e-01,7.920712899803270535e-01,-1.395769261355880975e+00,9.994672327314350069e-01,1.187840551336208028e+00,-1.000000000000000000e+00,9.994672327314350069e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-3.957692613558809747e-01,-1.617161716171615637e-01,2.000000000000000000e+00
2.827716159846798583e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.322472703304832131e-01,9.370770078144980975e-01,-1.369324278144981033e+00,8.015715484754641906e-01,1.306401285959479130e+00,-1.000000000000000000e+00,8.015715484754641906e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-3.693242781449810330e-01,-9.981998199819983597e-01,2.000000000000000000e+00
2.889925915363428022e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.486259535248507624e-01,9.999293144180050330e-01,-1.348555267942855407e+00,6.971812214677062247e-01,1.348484582360860440e+00,-1.000000000000000000e+00,6.971812214677062247e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-3.485552679428554068e-01,-6.021602160216019684e-01,2.000000000000000000e+00
2.890554296732283035e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.477738635805575629e-01,1.000544847777052881e+00,-1.348318711357609834e+00,6.960925749381674521e-01,1.348863559134662715e+00,-1.000000000000000000e+00,6.960925749381674521e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-3.483187113576098337e-01,-5.981598159815959548e-01,2.000000000000000000e+00
3.047649638945994166e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.313268551651626537e-01,1.141426023466644679e+00,-1.272752878631806750e+00,4.040797337969693759e-01,1.414178902098451429e+00,-1.000000000000000000e+00,4.040797337969693759e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.727528786318067500e-01,4.019401940194029521e-01,2.000000000000000000e+00
3.048278020314848735e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.304509744777003766e-01,1.141935192804765187e+00,-1.272386167282465008e+00,4.028371417601653848e-01,1.414321360087230195e+00,-1.000000000000000000e+00,4.028371417601653848e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.723861672824650082e-01,4.059405940594054130e-01,2.000000000000000000e+00
3.141278462905365831e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.398669509614010621e-04,1.212215571979468942e+00,-1.212655438930430041e+00,2.130953058813914447e-01,1.424871010909898983e+00,-1.000000000000000000e+00,2.130953058813914447e-01,1.000000000000000000e+00,-1.000000000000000000e+00,-2.126554389304300408e-01,9.979997999799969932e-01,2.000000000000000000e+00
3.141906844274220845e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-4.398669509616799189e-04,1.212655438930430485e+00,-1.212215571979468276e+00,-2.130953058813921663e-01,1.000000000000000000e+00,-1.424871010909898761e+00,-2.130953058813921663e-01,1.000000000000000000e+00,-1.000000000000000000e+00,2.126554389304304848e-01,9.979997999799969932e-01,1.000000000000000000e+00
3.392631010447303641e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.477738635805577849e-01,1.348318711357610278e+00,-1.000544847777051993e+00,-6.960925749381681182e-01,1.000000000000000000e+00,-1.348863559134662271e+00,-6.960925749381681182e-01,1.000000000000000000e+00,-1.000000000000000000e+00,3.483187113576102778e-01,-5.981598159816030602e-01,1.000000000000000000e+00
3.393259391816158210e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.486259535248504293e-01,1.348555267942855629e+00,-9.999293144180045889e-01,-6.971812214677060027e-01,1.000000000000000000e+00,-1.348484582360860218e+00,-6.971812214677060027e-01,1.000000000000000000e+00,-1.000000000000000000e+00,3.485552679428556289e-01,-6.021602160216019684e-01,1.000000000000000000e+00
3.413367595619513306e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.758183143453162067e-01,1.355843421569410845e+00,-9.800251072240940831e-01,-7.316617359147270516e-01,1.000000000000000000e+00,-1.335868528793505039e+00,-7.316617359147270516e-01,1.000000000000000000e+00,-1.000000000000000000e+00,3.558434215694108449e-01,-7.301730173017304537e-01,1.000000000000000000e+00
3.413995976988368319e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.766656842060510102e-01,1.356062357768442972e+00,-9.793966735623914621e-01,-7.327280419744939266e-01,1.000000000000000000e+00,-1.335459031330834545e+00,-7.327280419744939266e-01,1.000000000000000000e+00,-1.000000000000000000e+00,3.560623577684429719e-01,-7.341734173417364673e-01,1.000000000000000000e+00
3.455469147332788094e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-4.322472703304834352e-01,1.369324278144981033e+00,-9.370770078144970983e-01,-8.015715484754644127e-01,1.000000000000000000e+00,-1.306401285959478020e+00,-8.015715484754644127e-01,1.000000000000000000e+00,-1.000000000000000000e+00,3.693242781449810330e-01,-9.981998199819983597e-01,1.000000000000000000e+00
3.479976020718126950e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-4.647475963732033977e-01,1.376055245858547327e+00,-9.113076494853434850e-01,-8.408028422317507244e-01,1.000000000000000000e+00,-1.287362895343890923e+00,-8.408028422317507244e-01,1.000000000000000000e+00,-1.000000000000000000e+00,3.760552458585473268e-01,-8.457845784578417181e-01,1.000000000000000000e+00
3.480604402086981519e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-4.655773510204600507e-01,1.376216984440255864e+00,-9.106396334197951470e-01,-8.417943354607159145e-01,1.000000000000000000e+00,-1.286856617860050900e+00,-8.417943354607159145e-01,1.000000000000000000e+00,-1.000000000000000000e+00,3.762169844402558638e-01,-8.417841784178428099e-01,1.000000000000000000e+00
3.587429234792305355e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-6.036979713755542543e-01,1.395769261355880975e+00,-7.920712899803261653e-01,-9.994672327314352289e-01,1.000000000000000000e+00,-1.187840551336207140e+00,-9.994672327314352289e-01,1.000000000000000000e+00,-1.000000000000000000e+00,3.957692613558809747e-01,-1.617161716171615637e-01,1.000000000000000000e+00
3.588057616161159924e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-6.044915922685070164e-01,1.395837326897688691e+00,-7.913457346291812300e-01,-1.000328919166195707e+00,1.000000000000000000e+00,-1.187183061526869920e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.958373268976886905e-01,-1.577157715771555502e-01,1.000000000000000000e+00
