wt, sa, sb, sc, d_a, d_b, d_c, d_a_mod, d_b_mod, d_c_mod, d_a_mod_clip, d_b_mod_clip, d_c_mod_clip, d_zero, c, dominant_phase_idx
2.595215053370506286e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,5.195956217529322796e-01,4.801449520392800374e-01,-9.997405737922120395e-01,5.193361955451443190e-01,4.798855258314920769e-01,-1.000000000000000000e+00,5.193361955451443190e-01,4.798855258314920769e-01,-1.000000000000000000e+00,2.594262077879605499e-04,4.783478347834773103e-01,2.000000000000000000e+00
2.617836782649280547e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,5.001360423868771443e-01,4.998639452736498012e-01,-9.999999876605267790e-01,5.001360300474039233e-01,4.998639329341765802e-01,-1.000000000000000000e+00,5.001360300474039233e-01,4.998639329341765802e-01,-1.000000000000000000e+00,1.233947322099027133e-08,3.343334333433354288e-01,2.000000000000000000e+00
2.827716159846798583e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.087480502360594459e-01,6.693407198674986569e-01,-9.780887701035578807e-01,2.868368203396173266e-01,6.474294899710565376e-01,-1.000000000000000000e+00,2.868368203396173266e-01,6.474294899710565376e-01,-1.000000000000000000e+00,2.191122989644211927e-02,-9.981998199819983597e-01,2.000000000000000000e+00
2.996122366699896844e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.449577653697020074e-01,7.843994252995832861e-01,-9.293571906692850160e-01,7.431495603898702340e-02,7.137566159688683021e-01,-1.000000000000000000e+00,7.431495603898702340e-02,7.137566159688683021e-01,-1.000000000000000000e+00,7.064280933071498403e-02,7.390739073907326429e-02,2.000000000000000000e+00
2.996750748068751857e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.443359924848506004e-01,7.847890277413098747e-01,-9.291250202261601698e-01,7.346101271101077024e-02,7.139140479674700446e-01,-1.000000000000000000e+00,7.346101271101077024e-02,7.139140479674700446e-01,-1.000000000000000000e+00,7.087497977383983017e-02,7.790779077907927785e-02,2.000000000000000000e+00
3.099176911192091488e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,4.240302521527913870e-02,8.440449768908411254e-01,-8.864480021061199588e-01,-7.114897267860090246e-02,7.304929789969610843e-01,-1.000000000000000000e+00,-7.114897267860090246e-02,7.304929789969610843e-01,-1.000000000000000000e+00,1.135519978938800412e-01,7.299729972997326399e-01,2.000000000000000000e+00
3.099805292560946057e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.177520069025789790e-02,8.443817938064651640e-01,-8.861569944967226942e-01,-7.206780481301941488e-02,7.305387883031878582e-01,-1.000000000000000000e+00,-7.206780481301941488e-02,7.305387883031878582e-01,-1.000000000000000000e+00,1.138430055032773058e-01,7.339733973397351008e-01,2.000000000000000000e+00
3.141278462905365831e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,3.141906792581436545e-04,8.658682656996207205e-01,-8.661824563788785847e-01,-1.335033529418632736e-01,7.320507220784993052e-01,-1.000000000000000000e+00,-1.335033529418632736e-01,7.320507220784993052e-01,-1.000000000000000000e+00,1.338175436211214153e-01,9.979997999799969932e-01,2.000000000000000000e+00
3.141906844274220845e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.141906792583428224e-04,8.661824563788790288e-01,-8.658682656996202764e-01,1.335033529418626352e-01,1.000000000000000000e+00,-7.320507220784993052e-01,1.335033529418626352e-01,1.000000000000000000e+00,-7.320507220784993052e-01,-1.338175436211209712e-01,9.979997999799969932e-01,1.000000000000000000e+00
3.315968483447012449e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.734934668138654323e-01,9.396388794193577532e-01,-7.661454126054919600e-01,-1.131323462332231855e-01,1.000000000000000000e+00,-7.057842920248497132e-01,-1.131323462332231855e-01,1.000000000000000000e+00,-7.057842920248497132e-01,-6.036112058064224684e-02,-1.101110111011109893e-01,1.000000000000000000e+00
3.316596864815867463e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.741122844981287110e-01,9.398537057365148328e-01,-7.657414212383857333e-01,-1.139659902346435438e-01,1.000000000000000000e+00,-7.055951269749005661e-01,-1.139659902346435438e-01,1.000000000000000000e+00,-7.055951269749005661e-01,-6.014629426348516716e-02,-1.141114111411170029e-01,1.000000000000000000e+00
3.403941875086690771e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-2.593501045218696843e-01,9.660679877065730947e-01,-7.067178831847029663e-01,-2.254180922284427790e-01,1.000000000000000000e+00,-6.727858708912760610e-01,-2.254180922284427790e-01,1.000000000000000000e+00,-6.727858708912760610e-01,-3.393201229342690528e-02,-6.701670167016722246e-01,1.000000000000000000e+00
3.404570256455545785e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.599569335558857830e-01,9.662301002724106302e-01,-7.062731667165245142e-01,-2.261870338282964132e-01,1.000000000000000000e+00,-6.725032669889351444e-01,-2.261870338282964132e-01,1.000000000000000000e+00,-6.725032669889351444e-01,-3.376989972758936975e-02,-6.741674167416746855e-01,1.000000000000000000e+00
3.455469147332788094e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.087480502360596124e-01,9.780887701035579918e-01,-6.693407198674979908e-01,-2.868368203396176042e-01,1.000000000000000000e+00,-6.474294899710559825e-01,-2.868368203396176042e-01,1.000000000000000000e+00,-6.474294899710559825e-01,-2.191122989644200825e-02,-9.981998199819983597e-01,1.000000000000000000e+00
3.516422140111707950e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.661138596711605575e-01,9.889542442110001996e-01,-6.228403845398392535e-01,-3.550681038821607571e-01,1.000000000000000000e+00,-6.117946287508394532e-01,-3.550681038821607571e-01,1.000000000000000000e+00,-6.117946287508394532e-01,-1.104575578899980037e-02,-6.137613761376101706e-01,1.000000000000000000e+00
3.517050521480562519e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.666985402401146676e-01,9.890471883495428607e-01,-6.223486481094278044e-01,-3.557457285896575283e-01,1.000000000000000000e+00,-6.113958364589706651e-01,-3.557457285896575283e-01,1.000000000000000000e+00,-6.113958364589706651e-01,-1.095281165045713934e-02,-6.097609760976112625e-01,1.000000000000000000e+00
3.550983115398724355e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.980502338026916664e-01,9.934853163620972483e-01,-5.954350825594051377e-01,-3.915355501647889147e-01,1.000000000000000000e+00,-5.889203989215023860e-01,-3.915355501647889147e-01,1.000000000000000000e+00,-5.889203989215023860e-01,-6.514683637902751734e-03,-3.937393739373931112e-01,1.000000000000000000e+00
3.551611496767578924e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-3.986266093843710001e-01,9.935567306757060457e-01,-5.949301212913347126e-01,-3.921833400600770458e-01,1.000000000000000000e+00,-5.884868519670407583e-01,-3.921833400600770458e-01,1.000000000000000000e+00,-5.884868519670407583e-01,-6.443269324293954270e-03,-3.897389738973906503e-01,1.000000000000000000e+00
3.664720143161451116e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-4.995917988159604972e-01,9.999998889447425654e-01,-5.004080901287817351e-01,-4.995916877607030626e-01,1.000000000000000000e+00,-5.004079790735243005e-01,-4.995916877607030626e-01,1.000000000000000000e+00,-5.004079790735243005e-01,-1.110552574346002075e-07,3.303330333033329680e-01,1.000000000000000000e+00
3.665348524530305685e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-5.001360423868769223e-01,9.999999876605267790e-01,-4.998639452736494126e-01,-5.001360300474037013e-01,1.000000000000000000e+00,-4.998639329341761917e-01,-5.001360300474037013e-01,1.000000000000000000e+00,-4.998639329341761917e-01,-1.233947322099027133e-08,3.343334333433354288e-01,1.000000000000000000e+00
3.769659831760209912e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-5.875818852444948392e-01,9.945481374475263481e-01,-4.069662522030310647e-01,-5.821300226920211873e-01,1.000000000000000000e+00,-4.015143896505574128e-01,-5.821300226920211873e-01,1.000000000000000000e+00,-4.015143896505574128e-01,-5.451862552473651924e-03,9.983998399839961735e-01,1.000000000000000000e+00
3.956289098310098673e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-7.275173661023072169e-01,9.579294173646765165e-01,-2.304120512623689387e-01,-6.854467834669837334e-01,1.000000000000000000e+00,-1.883414686270454552e-01,-6.854467834669837334e-01,1.000000000000000000e+00,-1.883414686270454552e-01,-4.207058263532348352e-02,-1.865186518651853476e-01,1.000000000000000000e+00
3.956917479678953686e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-7.279483481516709764e-01,9.577488803554480290e-01,-2.298005322037766640e-01,-6.856972285071190054e-01,1.000000000000000000e+00,-1.875494125592246930e-01,-6.856972285071190054e-01,1.000000000000000000e+00,-1.875494125592246930e-01,-4.225111964455197100e-02,-1.905190519051949138e-01,1.000000000000000000e+00
