id iq L_dd L_dq L_qd L_qq
-250	-250	0.225276031415	0.0131113456519	0.0722855329514	0.286039721686
-210	-250	0.216118292883	0.016014184439	0.0947920998442	0.270332384389
-170	-250	0.210054960917	0.016315094399	0.0965610161074	0.255230057519
-130	-250	0.204979631235	0.0162206597452	0.0840574502945	0.23093521304
-90	-250	0.199999281904	0.017519294488	0.0648573040962	0.200840833713
-50	-250	0.196964363568	0.0209022309718	0.0421464610554	0.175099077751
-10	-250	0.208233555895	0.0276967875834	0.0569536969124	0.164580342243
-250	-210	0.229554716498	0.00750361959945	0.0492587678309	0.283055007458
-210	-210	0.217224413063	0.0110529363155	0.0774769796408	0.259098422248
-170	-210	0.208877027035	0.0106045972643	0.0723361954442	0.232768055866
-130	-210	0.204376876354	0.00861920398165	0.0432729721069	0.190809369087
-90	-210	0.201657036087	0.00852197445056	0.0322848572978	0.150308012962
-50	-210	0.208615965676	0.0189464535651	0.0375062372768	0.138632953167
-10	-210	0.218384215259	0.0343482934113	0.0542208254046	0.138375165989
-250	-170	0.235355182667	-0.00912080031412	0.00965148228715	0.307473063003
-210	-170	0.218291621422	-0.00413432098867	0.0462844254798	0.258719519479
-170	-170	0.206780430744	-0.00505427988173	0.0229924917221	0.208587633097
-130	-170	0.207679899177	0.000569223516322	0.0121846796901	0.190438033314
-90	-170	0.208762285183	0.0160556046467	0.0276103619399	0.20126371237
-50	-170	0.221458161832	0.0283479257632	0.0455618064734	0.20759520703
-10	-170	0.234582141275	0.0392749316234	0.0531345285708	0.211912076338
-250	-130	0.241696179728	-0.0265864709945	-0.0567913048144	0.365195621271
-210	-130	0.218605666305	-0.0225755975407	-0.0118076623039	0.300791405607
-170	-130	0.210914207855	-0.0165959572769	-0.00534951686859	0.263700989308
-130	-130	0.221103051445	-0.0027883754683	0.0122770670714	0.255289283814
-90	-130	0.227580967476	0.0153399778355	0.0366032109014	0.254973390838
-50	-130	0.233375365497	0.0322106716339	0.0502631264681	0.244925555307
-10	-130	0.253024190897	0.048050955229	0.0561460547033	0.25699994876
-250	-90	0.244935392402	-0.0612206495134	-0.148144361447	0.595422112383
-210	-90	0.2266416559	-0.0607982292422	-0.0393136724597	0.546742230654
-170	-90	0.229262746871	-0.0452557578683	-0.031375886465	0.512153666932
-130	-90	0.240990149905	-0.0188678495761	-0.0126749273477	0.466840720037
-90	-90	0.250020995736	0.00123046334011	-0.0129193067551	0.421406322857
-50	-90	0.243330097874	0.0118818134069	0.0568330506212	0.401911878726
-10	-90	0.295142293908	0.02713948561	0.0447511411039	0.351620459696
-250	-50	0.230525663937	-0.0718268347555	-0.123419609736	1.12553930376
-210	-50	0.237035943428	-0.0762619165471	-0.0523670714756	1.19124515913
-170	-50	0.242018519202	-0.0700644377503	-0.0544883296243	1.22347706929
-130	-50	0.263421621639	-0.0643081220915	-0.0344827785739	1.24936108477
-90	-50	0.265568873147	-0.0514603561896	-0.0357016906491	1.25910714269
-50	-50	0.270449847449	-0.0196121400222	-0.0212609847949	1.25537067652
-10	-50	0.383583974326	0.0876455524121	0.00731795626052	1.28203479107
-250	-10	0.22259587422	-0.0300708488794	-0.0202154697035	1.40699394979
-210	-10	0.241688059759	-0.0278847001027	0.00980743152468	1.51077914052
-170	-10	0.250948301982	-0.0192651314137	0.00889215698407	1.59673881717
-130	-10	0.267149764113	-0.0142257513289	0.00947426633502	1.68318871874
-90	-10	0.271985423751	-0.0142697099363	0.0156606838573	1.75587309059
-50	-10	0.342525891028	-0.00162049957453	0.017811114958	1.82333169505
-10	-10	0.504251162056	0.0681533711031	0.0403084559366	1.87917042058
-250	30	0.227233278565	0.0573863690079	0.119287149573	1.4194677351
-210	30	0.244176306296	0.0598812366661	0.0857165650814	1.50547933299
-170	30	0.253437639913	0.0579075785936	0.0954106435529	1.56603904907
-130	30	0.26969332248	0.0572513672523	0.0820741042844	1.63934275042
-90	30	0.27428456815	0.0599156956014	0.085083025624	1.70638936106
-50	30	0.311670562951	0.0416450129705	0.103108250187	1.73084624112
-10	30	0.44747343054	-0.0643856692477	0.0360313606507	1.77259452175
-250	70	0.242386013269	0.0883971588337	0.195135173271	1.01317616645
-210	70	0.241422938416	0.0955811919994	0.10387434304	1.05379591696
-170	70	0.244797964115	0.0857784689288	0.0981666162261	1.03904597927
-130	70	0.262121291598	0.0751315965317	0.0963754937402	1.01126800291
-90	70	0.26380160125	0.0516086438438	0.0744484350435	0.951939087827
-50	70	0.24555408163	0.0277653125522	0.0168211827258	0.891979085281
-10	70	0.328878115397	-0.0154338667926	0.014992794604	0.771266350057
-250	110	0.253818550846	0.0428894054494	0.170856714249	0.525371753611
-210	110	0.22634875495	0.0370370216842	0.0596209465584	0.446678692242
-170	110	0.225291587412	0.0249888744293	0.046359746193	0.402998935897
-130	110	0.23449472792	0.000826269399568	0.0311911098834	0.361856829841
-90	110	0.241033354541	-0.0204689804377	0.0179752714757	0.325997913023
-50	110	0.23673036776	-0.0420082360506	-0.0333473217324	0.30685812817
-10	110	0.264628819423	-0.0563032917853	-0.0468246362288	0.315747398417
-250	150	0.243299960857	0.0146789943756	0.0705361380824	0.377112621209
-210	150	0.223560098675	0.00907424873731	0.00758467967898	0.301112246234
-170	150	0.213162042201	0.00536292782272	0.0159457322297	0.257341569522
-130	150	0.21359809034	-0.0104211267171	0.0135406853587	0.241246816586
-90	150	0.216832384467	-0.0306960209855	-0.0138655304909	0.247685617069
-50	150	0.222567177843	-0.048816204071	-0.0241339294007	0.241121655563
-10	150	0.242024892941	-0.0595647834416	-0.0403463600378	0.243954360485
-250	190	0.236069550738	-0.00660046953271	0.00704526883055	0.308775895974
-210	190	0.221930298721	-0.0117599965961	-0.0394462949771	0.266242015641
-170	190	0.209918624023	-0.0147959217429	-0.032295287383	0.225533542107
-130	190	0.20129121549	-0.0190794471564	-0.00345259900314	0.181433555554
-90	190	0.200357288122	-0.0286858521577	-0.00388473290514	0.168918078998
-50	190	0.215159438085	-0.03836639371	-0.0249877666647	0.17430781736
-10	190	0.227651238674	-0.0500064343214	-0.0353559662472	0.178389251232
-250	230	0.229719327763	-0.0200250651687	-0.0288188457489	0.294235360343
-210	230	0.217710476136	-0.0254312526522	-0.0629468777333	0.270712363999
-170	230	0.208123965422	-0.0280285257759	-0.0658526987536	0.249065458775
-130	230	0.200521753868	-0.0269614156423	-0.0502288348798	0.212059909245
-90	230	0.198652967811	-0.0264942646027	-0.0349029905919	0.164008146385
-50	230	0.201385177206	-0.0340633087035	-0.0247448770097	0.147888058564
-10	230	0.209890189581	-0.0492185354233	-0.0357880999218	0.145165628055
