time_s,time_ms,id_ref_A,iq_ref_A,id_A,iq_A,ud_unclipped_V,uq_unclipped_V,ud_clipped_V,uq_clipped_V,xI_d_V,xI_q_V,duty_min,duty_max,saturation_norm_V
0.0044,4.4,-100,100,-99.35965612,99.93931494,-285.1574871,-13.60926657,-285.1574871,-13.60926657,-179.4623599,359.9147733,0.04688096901,0.9275544082,6.010809385e-14
0.0045,4.5,-100,100,-99.6455767,100.0008996,-284.7359464,-14.31618874,-284.7359464,-14.31618874,-179.7997763,359.9130612,0,0.8203083092,0.7761808211
0.0046,4.6,-100,100,-99.82718256,100.0165321,-284.3328196,-14.64470778,-283.5736002,-14.48333071,-179.6659544,359.8854269,0,0.8194251381,0.8764613525
0.0047,4.7,-100,100,-99.77192834,100.0016106,-284.3868275,-14.48633865,-283.5151675,-14.57795381,-179.5294328,359.7755842,0.04642418989,0.9258225724,6.703246763e-14
0.0048,4.8,-100,100,-99.71296581,99.96851699,-284.3907069,-14.26324597,-284.3907069,-14.26324597,-179.8026938,359.8354989,0.1402904091,0.9906217996,5.709267256e-14
0.0049,4.9,-100,100,-99.84715821,99.99258358,-284.1602622,-14.54851627,-284.1602622,-14.54851627,-179.9482015,359.8496129,0.2237579345,1,2.647825158
0.005,5,-100,100,-99.92828319,99.9991286,-283.9717377,-14.67588333,-281.3239126,-14.67588333,-178.953377,359.6386512,0.1058364819,0.9762148909,5.709267256e-14
0.0051,5.1,-100,100,-99.43247333,99.90372743,-284.8112563,-13.56320979,-284.8112563,-13.56320979,-179.4936711,359.8218656,0.02547237002,0.8961489361,1.598721155e-14
0.0052,5.2,-100,100,-99.67313451,99.97439192,-284.5496591,-14.22646402,-284.5496591,-14.22646402,-179.8048521,359.8705998,0,0.7773099178,2.809472417
0.0053,5.3,-100,100,-99.83380398,100.0003807,-284.2488457,-14.56548577,-281.4547639,-14.27181594,-178.8530421,359.7634191,0.006963712357,0.8587686959,1.180976748e-13
0.0054,5.4,-100,100,-99.35500353,99.93330248,-285.158102,-13.59419552,-285.158102,-13.59419552,-179.4670887,359.8903498,0.07244494672,0.9531011658,5.329070518e-15
0.0055,5.5,-100,100,-99.64449512,99.99648041,-284.7303789,-14.30582298,-284.7303789,-14.30582298,-179.8055348,359.8970478,0.1796902316,1,0.7705742891
0.0056,5.6,-100,100,-99.82760964,100.0133809,-284.3257992,-14.63728707,-283.5720638,-14.47707567,-179.6734613,359.8753829,0.1805889071,1,0.870834168
0.0057,5.7,-100,100,-99.7739925,99.99953652,-284.3779931,-14.48303519,-283.5119294,-14.57406215,-179.5372452,359.7701729,0.07419002687,0.9535620541,5.86197757e-14
0.0058,5.8,-100,100,-99.71573412,99.96734154,-284.3821648,-14.26299951,-284.3821648,-14.26299951,-179.8078707,359.8323246,0.009389254564,0.8597025501,2.664535259e-14
0.0059,5.9,-100,100,-99.84905187,99.99174754,-284.1540723,-14.54753429,-284.1540723,-14.54753429,-179.9515757,359.8480296,0,0.776236868,2.645131573
0.006,6,-100,100,-99.92951875,99.99859592,-283.9676974,-14.6748552,-281.3225658,-14.6748552,-178.9566564,359.638298,0.0237911424,0.8941594765,6.204547701e-14
0.0061,6.1,-100,100,-99.43381518,99.90352516,-284.8078382,-13.56362353,-284.8078382,-13.56362353,-179.495673,359.8218973,0.1038542689,0.9745241504,5.329070518e-15
0.0062,6.2,-100,100,-99.67397203,99.97427528,-284.5474937,-14.22653702,-284.5474937,-14.22653702,-179.8060567,359.8708535,0.2226913846,1,2.808639579
0.0063,6.3,-100,100,-99.83431191,100.000333,-284.2475906,-14.56547546,-281.4543371,-14.27189268,-178.8540922,359.7637952,0.1412320537,0.9930344013,1.140332546e-13
0.0064,6.4,-100,100,-99.3554779,99.9333219,-285.1570947,-13.59453759,-285.1570947,-13.59453759,-179.4676871,359.8906889,0.0468995667,0.9275539873,5.783398861e-14
